text,source,text_clean,label
"saya gtau cara menggunakan aplikasi ini, saya pernah membayar Rp 300perak, dan setelah satu hari, dana saya tiba"" hilang rp20k padahal saya gada bayar apapun, dan tidak ada melakukan transaksi, dan saya sangat yakin bahwa hilang nya dana saya berasal dari aplikasi ini, sengaja saya kasi bintang 5, supaya mudah di lihat oleh orang lain.",PlayStore,saya gtau cara menggunakan aplikasi ini saya pernah membayar rp perak dan setelah satu hari dana saya tiba hilang rpk padahal saya gada bayar apapun dan tidak ada melakukan transaksi dan saya sangat yakin bahwa hilang nya dana saya berasal dari aplikasi ini sengaja saya kasi bintang  supaya mudah di lihat oleh orang lain,1
berbayar aplikasinya sekarang,PlayStore,berbayar aplikasinya sekarang,1
udah mah daftar nomor nya lama di persulit ditambah kalo mau liat tagar harus premium dulu. emang bangke,PlayStore,udah mah daftar nomor nya lama di persulit ditambah kalo mau liat tagar harus premium dulu emang bangke,1
buruk jelek burik,PlayStore,buruk jelek burik,0
gausa pake premium babi,PlayStore,gausa pake premium babi,1
sekarang mau lihat tag orang lain aja harus berbayar.🥲🥲🥲,PlayStore,sekarang mau lihat tag orang lain aja harus berbayar,1
apk babi gk jelas gk bisa masuk,PlayStore,apk babi gk jelas gk bisa masuk,1
sangan membantu,PlayStore,sangan membantu,2
The best,PlayStore,the best,1
harus premium dlu syangnya,PlayStore,harus premium dlu syangnya,1
"mantap lah aplikasi ini, bisa buat tau siapa selingkuhan hihi mantap",PlayStore,mantap lah aplikasi ini bisa buat tau siapa selingkuhan hihi mantap,2
gada kemajuan gini2 aja dari dulu,PlayStore,gada kemajuan gini aja dari dulu,1
sekarang aplikasi ini jadi sampah ayo uninstall masal. hanya liat tag aja harus bayar 19 ribu bgst,PlayStore,sekarang aplikasi ini jadi sampah ayo uninstall masal hanya liat tag aja harus bayar  ribu bgst,1
udah langganan premium habis 22ribu tapi penanda masih di limit nyesel langganan premium get contact sama aja saya sedekah ke get contact,PlayStore,udah langganan premium habis ribu tapi penanda masih di limit nyesel langganan premium get contact sama aja saya sedekah ke get contact,1
gk bagus udh GK bisa lihat orang SV nomor kita,PlayStore,gk bagus udh gk bisa lihat orang sv nomor kita,2
"liat Tag harus berbayar,beda kayak yang dulu gratis",PlayStore,liat tag harus berbayarbeda kayak yang dulu gratis,1
sayangnya harus premium dulu....,PlayStore,sayangnya harus premium dulu,1
"Sangat tidak membantu untuk orang yg tidak memiliki uang,apk ini hanya untuk orang tertentu yg memiliki banyak uang.",PlayStore,sangat tidak membantu untuk orang yg tidak memiliki uangapk ini hanya untuk orang tertentu yg memiliki banyak uang,2
"apa"" d premium in. sama bae",PlayStore,apa d premium in sama bae,1
nie kudu mayar nempo hiji ge,PlayStore,nie kudu mayar nempo hiji ge,1
kenapa harus prmium dulu,PlayStore,kenapa harus prmium dulu,1
baik banget,PlayStore,baik banget,1
mau naik haji lu,PlayStore,mau naik haji lu,1
"makin parah aja nih aplikasi, udah ga bisa liat tag apa gunanya, ditambah tiap di buka no internet connection padahal paket data banyak pake wifi pula",PlayStore,makin parah aja nih aplikasi udah ga bisa liat tag apa gunanya ditambah tiap di buka no internet connection padahal paket data banyak pake wifi pula,1
"buat login aja ribet bangett, eror apa bagaimana? masa minta kode verifikasi gagal terus??????????",PlayStore,buat login aja ribet bangett eror apa bagaimana masa minta kode verifikasi gagal terus,1
aplikasi sampah tidak bisa di gunakan percuma,PlayStore,aplikasi sampah tidak bisa di gunakan percuma,1
"ada notifikasi penggunaan telah melewati batas, segera cek email anda. padahal kondisi baru di perpanjang tapi ga nemuin pemberitahuan apapun,.",PlayStore,ada notifikasi penggunaan telah melewati batas segera cek email anda padahal kondisi baru di perpanjang tapi ga nemuin pemberitahuan apapun,1
tidak bisa di coba dulu langsung di suruh bayar belum first try,PlayStore,tidak bisa di coba dulu langsung di suruh bayar belum first try,1
apk bermanfaat,PlayStore,apk bermanfaat,2
dengan memakai getcontac sangat membantu di saat ada oknum yang kurang bertanggung jawab menelpon dengan banyak modus bisa di batasi dari panggilan tersebut,PlayStore,dengan memakai getcontac sangat membantu di saat ada oknum yang kurang bertanggung jawab menelpon dengan banyak modus bisa di batasi dari panggilan tersebut,2
lebih enak klo udh premium,PlayStore,lebih enak klo udh premium,1
sangat bagus bisa mengetahui pasangan,PlayStore,sangat bagus bisa mengetahui pasangan,2
"apa apa harus premium, kirain bakal menjadi petunjuk",PlayStore,apa apa harus premium kirain bakal menjadi petunjuk,1
apaa nii berbayar semua,PlayStore,apaa nii berbayar semua,1
masa wajib premium,PlayStore,masa wajib premium,1
keren.membantu,PlayStore,kerenmembantu,1
bagus sekali aplikasi nyaaa jadi bisa lihat nama kitaaa di aplikasi ini,PlayStore,bagus sekali aplikasi nyaaa jadi bisa lihat nama kitaaa di aplikasi ini,2
"sekarang apa-apa harus premium,udh ga sebagus dlu",PlayStore,sekarang apaapa harus premiumudh ga sebagus dlu,1
premium.,PlayStore,premium,1
ga seru ajg ah kudu langganan freak,PlayStore,ga seru ajg ah kudu langganan freak,1
gajelas liat nama yang di tag doang bayar kocak,PlayStore,gajelas liat nama yang di tag doang bayar kocak,1
kenapa ga bisa liat tag coba masa cuma bisa liat satu tag harus bayar perbulan lg🤔,PlayStore,kenapa ga bisa liat tag coba masa cuma bisa liat satu tag harus bayar perbulan lg,1
kikir amat developer nya apa apa mbayar,PlayStore,kikir amat developer nya apa apa mbayar,1
"Sebenarnya tidak terlalu sering pakai apps ini. belakangan makin tak berguna, tak ada fungsi yang bisa di pakai selain deteksi nomor spam. otw HAPUS apps getcont",PlayStore,sebenarnya tidak terlalu sering pakai apps ini belakangan makin tak berguna tak ada fungsi yang bisa di pakai selain deteksi nomor spam otw hapus apps getcont,1
kabeh kabeh bayarr anj...,PlayStore,kabeh kabeh bayarr anj,1
mau masuk akun aja ribet dirusuh masukin nomor yang menghubungi udah dimasukin malah nomor salah kan ribet lu,PlayStore,mau masuk akun aja ribet dirusuh masukin nomor yang menghubungi udah dimasukin malah nomor salah kan ribet lu,1
SAMPAH,PlayStore,sampah,1
pelit harus berbayar,PlayStore,pelit harus berbayar,1
apk yg sangat bagus dan membantu untuk mengetahui nomer tidak di kenal i,PlayStore,apk yg sangat bagus dan membantu untuk mengetahui nomer tidak di kenal i,2
makin lama update an nya makin kikir ni aplikasi tahun 2023 masih bisa liat banyak kontak sekarang 1 doang 🤬,PlayStore,makin lama update an nya makin kikir ni aplikasi tahun  masih bisa liat banyak kontak sekarang  doang,1
"udah premium, tapi masih dibatesin, maksudnya apa coba",PlayStore,udah premium tapi masih dibatesin maksudnya apa coba,1
"ini get contact kenapa gak bisa masuk sebelumnya bisa masuk , kenapa sekarang susah banget buat masuk. tolong solusinya gimana ini??",PlayStore,ini get contact kenapa gak bisa masuk sebelumnya bisa masuk  kenapa sekarang susah banget buat masuk tolong solusinya gimana ini,1
mau log in aja susah...,PlayStore,mau log in aja susah,1
"masa harus berlangganan dulu baru bisa liat hastag, gak seperti dulu aplikasi nya",PlayStore,masa harus berlangganan dulu baru bisa liat hastag gak seperti dulu aplikasi nya,1
scam kapitalis,PlayStore,scam kapitalis,1
membantu tapi sayang harus bayar,PlayStore,membantu tapi sayang harus bayar,2
kecewa harus vip dulu kalau mau lihat tag,PlayStore,kecewa harus vip dulu kalau mau lihat tag,0
"mau masuk aja susah. sudah beli yg premium padahal. ga bijak, padahal orang sudah bayar.",PlayStore,mau masuk aja susah sudah beli yg premium padahal ga bijak padahal orang sudah bayar,1
mending getcontact yg dulu sekarang malah bayar,PlayStore,mending getcontact yg dulu sekarang malah bayar,1
aplikasi binatang.. uang saya di ewallet DANA otomatis di potong tanpa persetujuan atau verifikasi saya..,PlayStore,aplikasi binatang uang saya di ewallet dana otomatis di potong tanpa persetujuan atau verifikasi saya,1
ngga bisa di klik terus,PlayStore,ngga bisa di klik terus,1
kenapa sekarang berbayar 🫠,PlayStore,kenapa sekarang berbayar,1
ntaps,PlayStore,ntaps,1
"sudah mulai susah melihat tag orang lain, tidak seperti dulu sekarang berbayar 🤮",PlayStore,sudah mulai susah melihat tag orang lain tidak seperti dulu sekarang berbayar,1
ini aplikasi apa minta dana donasi,PlayStore,ini aplikasi apa minta dana donasi,1
sangat membantu mengatasi telepon spam,PlayStore,sangat membantu mengatasi telepon spam,2
kikir amat,PlayStore,kikir amat,1
"kenapa sekarang mau login aja susah?, alasan jaringan, padahal jaringan bagus, buka apk lain juga lancar aja, karena gagal login terus jadi sampe limit buat validasi, buang"" waktu sama data, sorry to say, get contact ngga sebagus duluu 😔",PlayStore,kenapa sekarang mau login aja susah alasan jaringan padahal jaringan bagus buka apk lain juga lancar aja karena gagal login terus jadi sampe limit buat validasi buang waktu sama data sorry to say get contact ngga sebagus duluu,2
susah login. aplikasi ini tdk seperti dulu,PlayStore,susah login aplikasi ini tdk seperti dulu,1
"aneh skg, verivikasi aja gagal mulu",PlayStore,aneh skg verivikasi aja gagal mulu,1
kok bisa gk bisa masuk atau login padahal akun ku yg berbayar,PlayStore,kok bisa gk bisa masuk atau login padahal akun ku yg berbayar,1
Jujur bagus banget,PlayStore,jujur bagus banget,2
"saya update ke premium, bayar pakai dana, uang di dana sudah berkurang tp ttp get contact tdk update ke premium",PlayStore,saya update ke premium bayar pakai dana uang di dana sudah berkurang tp ttp get contact tdk update ke premium,1
"parahhhhhh, mau login gagal terus no tlpn malah jadi kurang padahal dulu login pake akun google dan no tlpn yg sama, mau ngafu di google suruh isi formulir katanya pesan tidak bisa dikirim, aplikasi ga gunaaa sampah",PlayStore,parahhhhhh mau login gagal terus no tlpn malah jadi kurang padahal dulu login pake akun google dan no tlpn yg sama mau ngafu di google suruh isi formulir katanya pesan tidak bisa dikirim aplikasi ga gunaaa sampah,1
dikit² bayar aneh,PlayStore,dikit bayar aneh,1
gara2 nie get kontak nama baik gw jelek yg komentar klu tau no ny da gw laporin ke polisi di hpus kagak bs di liat yg komentar kagak tau no yg komentar. gini bs2 di laporin polisi lho,PlayStore,gara nie get kontak nama baik gw jelek yg komentar klu tau no ny da gw laporin ke polisi di hpus kagak bs di liat yg komentar kagak tau no yg komentar gini bs di laporin polisi lho,0
udah gak seasik dulu lg ni aplikasi👎,PlayStore,udah gak seasik dulu lg ni aplikasi,1
kecewa karna bayar,PlayStore,kecewa karna bayar,0
"dikit' prem, aplh",PlayStore,dikit prem aplh,1
"aplikasi tolol GK guna,login aja muter""GK ada ujungnya..dihhh",PlayStore,aplikasi tolol gk gunalogin aja mutergk ada ujungnyadihhh,1
ol,PlayStore,ol,1
"saya ada masalah,saya punya aplikasi dana yang otomatis bayar sendiri ke getcontac sebesar 21.090,saya lihat ditransaksi tidak ada history,lalu kemana saldo itu ya,saya belum pernah langganan apapun",PlayStore,saya ada masalahsaya punya aplikasi dana yang otomatis bayar sendiri ke getcontac sebesar saya lihat ditransaksi tidak ada historylalu kemana saldo itu yasaya belum pernah langganan apapun,1
maksa buat premium,PlayStore,maksa buat premium,1
biasanya geratis sekarang kok bayar,PlayStore,biasanya geratis sekarang kok bayar,1
"Tolong ya jangan bikin ribet. saya pengen hapus semua tag nomor saya aja gabisa, karna bahaya banget dipake penipu2 pada tau nama, sekolah, tempat kerja, dapet informasi dr tag yg ada di app ini. Udah email berkali2 tapi gaada respon, mau sembunyiin visibilitas juga ribet banget parah",PlayStore,tolong ya jangan bikin ribet saya pengen hapus semua tag nomor saya aja gabisa karna bahaya banget dipake penipu pada tau nama sekolah tempat kerja dapet informasi dr tag yg ada di app ini udah email berkali tapi gaada respon mau sembunyiin visibilitas juga ribet banget parah,0
"nggak se seru dulu lagi apk nya... login susah,trus ngapain2 hrus bayar",PlayStore,nggak se seru dulu lagi apk nya login susahtrus ngapain hrus bayar,1
awalnya ga berbayar sekarang berbayar ganggu banget,PlayStore,awalnya ga berbayar sekarang berbayar ganggu banget,1
makin kesini makin tolol apk ini,PlayStore,makin kesini makin tolol apk ini,1
21 rb ku hilng buat aktifkan fitur premium padahal udaaa gaaa mau aktif lagi fuc*,PlayStore,rb ku hilng buat aktifkan fitur premium padahal udaaa gaaa mau aktif lagi fuc,1
Bagus sayang harus bayar dlu baru bisa lihat hastag,PlayStore,bagus sayang harus bayar dlu baru bisa lihat hastag,2
aku udah dihapus tapi tetap terbayar akun premiumnya,PlayStore,aku udah dihapus tapi tetap terbayar akun premiumnya,1
"sudah bayar langganan resmi malah tidak bisa login ""too many verification requests"" sampah",PlayStore,sudah bayar langganan resmi malah tidak bisa login too many verification requests sampah,1
"aplikasi sampah, mau daftar aja ribet, yg di daftarin ujungnya 827 eh malah lari ke wa yg ujungnya 243. aplikasi sampah!",PlayStore,aplikasi sampah mau daftar aja ribet yg di daftarin ujungnya  eh malah lari ke wa yg ujungnya  aplikasi sampah,1
apk keluarnsendiri,PlayStore,apk keluarnsendiri,1
baru juga instal waktu masukin nomer hp malah disuruh tunggu coba lagi nanti verifikasinya karna terlalu sering mencoba engga jelas sama sekali,PlayStore,baru juga instal waktu masukin nomer hp malah disuruh tunggu coba lagi nanti verifikasinya karna terlalu sering mencoba engga jelas sama sekali,1
"Awalnya sangat mudah dan menyenangkan.. tapi sekarang semuanya diwajibkan pindah menjadi premium. Kenapa tidak d beri opsi nonton iklan saja sih...!? Saya memutuskan uninstal, Terima kasih...!",PlayStore,awalnya sangat mudah dan menyenangkan tapi sekarang semuanya diwajibkan pindah menjadi premium kenapa tidak d beri opsi nonton iklan saja sih saya memutuskan uninstal terima kasih,1
sekarang jadi berbayar semua kecewaa,PlayStore,sekarang jadi berbayar semua kecewaa,1
"setelah verifikasi kom aplikasinya hanya menampilkan layar putih, udah gitu verifikasi bolak balik ke playstore lah, abis itu ada batas verifikasi cuma 3x padahal sejak verifikasi gabisa"" juga, aplikasi apaan ini kalau ada solusi kasih tau dong, padahal aplikasinya sudah berlangganan, cuma karena kehapus sekarang mau install lagi malah gabisa login, emosi bgt sama apk ini, kalau udah selesai verifikasi malah layarnya putih terus, ih gimana sihhh😔",PlayStore,setelah verifikasi kom aplikasinya hanya menampilkan layar putih udah gitu verifikasi bolak balik ke playstore lah abis itu ada batas verifikasi cuma x padahal sejak verifikasi gabisa juga aplikasi apaan ini kalau ada solusi kasih tau dong padahal aplikasinya sudah berlangganan cuma karena kehapus sekarang mau install lagi malah gabisa login emosi bgt sama apk ini kalau udah selesai verifikasi malah layarnya putih terus ih gimana sihhh,1
"APLIKASI KIKIR APA APA HARUS PREMIUM,INI SAYA KASI B 5 KARENA ORG ORG BISA TAHU KLO APLIKASI INI KIKIR",PlayStore,aplikasi kikir apa apa harus premiumini saya kasi b  karena org org bisa tahu klo aplikasi ini kikir,1
terdeteksi dr spam2 penipuan dll terima kasih getcontack,PlayStore,terdeteksi dr spam penipuan dll terima kasih getcontack,1
"aplikasi parah, bagaimana mau sukses verifikasi nomor nya di pangkas terus kalo verifikasi",PlayStore,aplikasi parah bagaimana mau sukses verifikasi nomor nya di pangkas terus kalo verifikasi,1
"alpikasi jelek, smua nya harus berbayar, tutup aja mending ini alpikasi",PlayStore,alpikasi jelek smua nya harus berbayar tutup aja mending ini alpikasi,0
bantu langjut kan,PlayStore,bantu langjut kan,1
aplikasinya sangat membantu sekali tapi tolong dong supaya bbisa liat tandanya,PlayStore,aplikasinya sangat membantu sekali tapi tolong dong supaya bbisa liat tandanya,2
g geratis,PlayStore,g geratis,1
"VERIFIKASI NOMOR NYA SUSAHHH, UDAH VERIFIKASI MALAH NGULANG SURUH VERIFIKASI LAGI",PlayStore,verifikasi nomor nya susahhh udah verifikasi malah ngulang suruh verifikasi lagi,1
membantu bagus,PlayStore,membantu bagus,2
mbayar jare gratis,PlayStore,mbayar jare gratis,1
aplikasi lumayan berguna,PlayStore,aplikasi lumayan berguna,1
"mesti berlangganan dlu baru bisa pakek aplikasi ni, mempersulit aja aplikasi ini",PlayStore,mesti berlangganan dlu baru bisa pakek aplikasi ni mempersulit aja aplikasi ini,1
"tiap mau login selalu gagal pas mau verifikasi nomor, akhirnya ga pernah masuk sama sekali.",PlayStore,tiap mau login selalu gagal pas mau verifikasi nomor akhirnya ga pernah masuk sama sekali,1
karena berbayar tidak asik setidaknya munculkan beberapa nama,PlayStore,karena berbayar tidak asik setidaknya munculkan beberapa nama,1
